event_id,shipment_id,event_at,event_type,location,lat,lon,milestone_planned_at,milestone_actual_at,variance_hours,note
E-S-700627-02,S-700627,2026-05-12T12:00Z,picked_up,Genoa,,,2026-05-12T12:00Z,2026-05-12T12:00Z,0.0,
E-S-700627-03,S-700627,2026-05-13T12:00Z,port_departure,Genoa,,,2026-05-13T12:00Z,2026-05-13T12:00Z,0.0,
E-S-700627-04,S-700627,2026-05-15T12:00Z,in_transit,mid-route,,,2026-05-15T12:00Z,2026-05-15T12:00Z,0.0,
E-S-700627-05,S-700627,2026-05-22T00:00Z,port_arrival,Charleston,,,2026-05-21T12:00Z,2026-05-22T00:00Z,12.0,
E-S-700627-06,S-700627,2026-05-23T00:00Z,customs_cleared,Charleston,,,2026-05-22T12:00Z,2026-05-23T00:00Z,12.0,
E-S-700627-07,S-700627,2026-05-23T16:00Z,delivered,Charleston,,,2026-05-23T12:00Z,2026-05-23T16:00Z,4.0,
E-S-700628-01,S-700628,2026-06-16T12:00Z,booked,Shanghai,,,2026-06-16T12:00Z,2026-06-16T12:00Z,0.0,
E-S-700628-02,S-700628,2026-06-17T12:00Z,picked_up,Shanghai,,,2026-06-17T12:00Z,2026-06-17T12:00Z,0.0,
E-S-700628-03,S-700628,2026-06-18T12:00Z,port_departure,Shanghai,,,2026-06-18T12:00Z,2026-06-18T12:00Z,0.0,
E-S-700628-04,S-700628,2026-06-19T12:00Z,in_transit,mid-route,,,2026-06-19T12:00Z,2026-06-19T12:00Z,0.0,
E-S-700628-05,S-700628,2026-06-21T00:00Z,port_arrival,Rotterdam,,,2026-06-20T12:00Z,2026-06-21T00:00Z,12.0,
E-S-700628-06,S-700628,2026-06-22T00:00Z,customs_cleared,Rotterdam,,,2026-06-21T12:00Z,2026-06-22T00:00Z,12.0,
E-S-700629-01,S-700629,2026-06-05T12:00Z,booked,Tianjin,,,2026-06-05T12:00Z,2026-06-05T12:00Z,0.0,
E-S-700629-02,S-700629,2026-06-06T12:00Z,picked_up,Tianjin,,,2026-06-06T12:00Z,2026-06-06T12:00Z,0.0,
E-S-700629-03,S-700629,2026-06-07T12:00Z,port_departure,Tianjin,,,2026-06-07T12:00Z,2026-06-07T12:00Z,0.0,
E-S-700629-04,S-700629,2026-06-08T12:00Z,in_transit,mid-route,,,2026-06-08T12:00Z,2026-06-08T12:00Z,0.0,
E-S-700629-05,S-700629,2026-06-12T04:48Z,port_arrival,Hamburg,,,2026-06-11T12:00Z,2026-06-12T04:48Z,16.8,
E-S-700629-06,S-700629,2026-06-13T04:48Z,customs_cleared,Hamburg,,,2026-06-12T12:00Z,2026-06-13T04:48Z,16.8,
E-S-700630-01,S-700630,2026-05-15T12:00Z,booked,Jebel Ali (Dubai),,,2026-05-15T12:00Z,2026-05-15T12:00Z,0.0,
E-S-700630-02,S-700630,2026-05-16T12:00Z,picked_up,Jebel Ali (Dubai),,,2026-05-16T12:00Z,2026-05-16T12:00Z,0.0,
E-S-700630-03,S-700630,2026-05-17T12:00Z,port_departure,Jebel Ali (Dubai),,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,
E-S-700630-04,S-700630,2026-05-17T12:00Z,in_transit,mid-route,,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,
E-S-700630-05,S-700630,2026-05-17T12:00Z,port_arrival,Frankfurt am Main Airport,,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,
E-S-700630-06,S-700630,2026-05-18T12:00Z,customs_cleared,Frankfurt am Main Airport,,,2026-05-18T12:00Z,2026-05-18T12:00Z,0.0,
E-S-700630-07,S-700630,2026-05-19T17:00Z,delivered,Frankfurt am Main Airport,,,2026-05-19T12:00Z,2026-05-19T17:00Z,5.0,
E-S-700631-01,S-700631,2026-06-05T12:00Z,booked,Ningbo,,,2026-06-05T12:00Z,2026-06-05T12:00Z,0.0,
E-S-700631-02,S-700631,2026-06-06T12:00Z,picked_up,Ningbo,,,2026-06-06T12:00Z,2026-06-06T12:00Z,0.0,
E-S-700631-03,S-700631,2026-06-07T12:00Z,port_departure,Ningbo,,,2026-06-07T12:00Z,2026-06-07T12:00Z,0.0,
E-S-700631-04,S-700631,2026-06-08T12:00Z,in_transit,mid-route,,,2026-06-08T12:00Z,2026-06-08T12:00Z,0.0,
E-S-700631-05,S-700631,2026-06-11T21:36Z,port_arrival,Rotterdam,,,2026-06-11T12:00Z,2026-06-11T21:36Z,9.6,
E-S-700631-06,S-700631,2026-06-12T21:36Z,customs_cleared,Rotterdam,,,2026-06-12T12:00Z,2026-06-12T21:36Z,9.6,
E-S-700632-01,S-700632,2026-05-14T12:00Z,booked,Singapore,,,2026-05-14T12:00Z,2026-05-14T12:00Z,0.0,
E-S-700632-02,S-700632,2026-05-15T12:00Z,picked_up,Singapore,,,2026-05-15T12:00Z,2026-05-15T12:00Z,0.0,
E-S-700632-03,S-700632,2026-05-16T12:00Z,port_departure,Singapore,,,2026-05-16T12:00Z,2026-05-16T12:00Z,0.0,
E-S-700632-04,S-700632,2026-05-17T12:00Z,in_transit,mid-route,,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,
E-S-700632-05,S-700632,2026-05-19T09:36Z,port_arrival,Felixstowe,,,2026-05-18T12:00Z,2026-05-19T09:36Z,21.6,
E-S-700632-06,S-700632,2026-05-20T09:36Z,customs_cleared,Felixstowe,,,2026-05-19T12:00Z,2026-05-20T09:36Z,21.6,
E-S-700632-07,S-700632,2026-05-21T19:36Z,delivered,Felixstowe,,,2026-05-21T12:00Z,2026-05-21T19:36Z,7.6,
E-S-700633-01,S-700633,2026-05-14T12:00Z,booked,Yantian,,,2026-05-14T12:00Z,2026-05-14T12:00Z,0.0,
E-S-700633-02,S-700633,2026-05-15T12:00Z,picked_up,Yantian,,,2026-05-15T12:00Z,2026-05-15T12:00Z,0.0,
E-S-700633-03,S-700633,2026-05-16T12:00Z,port_departure,Yantian,,,2026-05-16T12:00Z,2026-05-16T12:00Z,0.0,
E-S-700633-04,S-700633,2026-05-18T12:00Z,in_transit,mid-route,,,2026-05-18T12:00Z,2026-05-18T12:00Z,0.0,
E-S-700633-05,S-700633,2026-05-25T04:48Z,port_arrival,Frankfurt am Main Airport,,,2026-05-24T12:00Z,2026-05-25T04:48Z,16.8,
E-S-700633-06,S-700633,2026-05-26T04:48Z,customs_cleared,Frankfurt am Main Airport,,,2026-05-25T12:00Z,2026-05-26T04:48Z,16.8,
E-S-700634-01,S-700634,2026-05-18T12:00Z,booked,Hong Kong,,,2026-05-18T12:00Z,2026-05-18T12:00Z,0.0,
E-S-700634-02,S-700634,2026-05-19T12:00Z,picked_up,Hong Kong,,,2026-05-19T12:00Z,2026-05-19T12:00Z,0.0,
E-S-700634-03,S-700634,2026-05-20T12:00Z,port_departure,Hong Kong,,,2026-05-20T12:00Z,2026-05-20T12:00Z,0.0,
E-S-700634-04,S-700634,2026-05-23T12:00Z,in_transit,mid-route,,,2026-05-23T12:00Z,2026-05-23T12:00Z,0.0,
E-S-700634-05,S-700634,2026-05-31T00:00Z,port_arrival,Rotterdam,,,2026-05-30T12:00Z,2026-05-31T00:00Z,12.0,
E-S-700634-06,S-700634,2026-06-01T00:00Z,customs_cleared,Rotterdam,,,2026-05-31T12:00Z,2026-06-01T00:00Z,12.0,
E-S-700635-01,S-700635,2026-06-12T12:00Z,booked,Hong Kong,,,2026-06-12T12:00Z,2026-06-12T12:00Z,0.0,
E-S-700635-02,S-700635,2026-06-13T12:00Z,picked_up,Hong Kong,,,2026-06-13T12:00Z,2026-06-13T12:00Z,0.0,
E-S-700635-03,S-700635,2026-06-14T12:00Z,port_departure,Hong Kong,,,2026-06-14T12:00Z,2026-06-14T12:00Z,0.0,
E-S-700635-04,S-700635,2026-06-15T12:00Z,in_transit,mid-route,,,2026-06-15T12:00Z,2026-06-15T12:00Z,0.0,
E-S-700635-05,S-700635,2026-06-19T07:12Z,port_arrival,Rotterdam,,,2026-06-18T12:00Z,2026-06-19T07:12Z,19.2,
E-S-700635-06,S-700635,2026-06-20T07:12Z,customs_cleared,Rotterdam,,,2026-06-19T12:00Z,2026-06-20T07:12Z,19.2,
E-S-700636-01,S-700636,2026-05-24T12:00Z,booked,Yantian,,,2026-05-24T12:00Z,2026-05-24T12:00Z,0.0,
E-S-700636-02,S-700636,2026-05-25T12:00Z,picked_up,Yantian,,,2026-05-25T12:00Z,2026-05-25T12:00Z,0.0,
E-S-700636-03,S-700636,2026-05-26T12:00Z,port_departure,Yantian,,,2026-05-26T12:00Z,2026-05-26T12:00Z,0.0,
E-S-700636-04,S-700636,2026-05-27T12:00Z,in_transit,mid-route,,,2026-05-27T12:00Z,2026-05-27T12:00Z,0.0,
E-S-700636-05,S-700636,2026-05-31T00:00Z,port_arrival,Los Angeles,,,2026-05-30T12:00Z,2026-05-31T00:00Z,12.0,
E-S-700636-06,S-700636,2026-06-01T00:00Z,customs_cleared,Los Angeles,,,2026-05-31T12:00Z,2026-06-01T00:00Z,12.0,
E-S-700637-01,S-700637,2026-05-16T12:00Z,booked,Hamburg,,,2026-05-16T12:00Z,2026-05-16T12:00Z,0.0,
E-S-700637-02,S-700637,2026-05-17T12:00Z,picked_up,Hamburg,,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,
E-S-700637-03,S-700637,2026-05-18T12:00Z,port_departure,Hamburg,,,2026-05-18T12:00Z,2026-05-18T12:00Z,0.0,
E-S-700637-04,S-700637,2026-05-19T12:00Z,in_transit,mid-route,,,2026-05-19T12:00Z,2026-05-19T12:00Z,0.0,
E-S-700637-05,S-700637,2026-05-23T00:00Z,port_arrival,Genoa,,,2026-05-22T12:00Z,2026-05-23T00:00Z,12.0,
E-S-700637-06,S-700637,2026-05-24T00:00Z,customs_cleared,Genoa,,,2026-05-23T12:00Z,2026-05-24T00:00Z,12.0,
E-S-700637-07,S-700637,2026-05-24T06:00Z,delivered,Genoa,,,2026-05-23T12:00Z,2026-05-24T06:00Z,18.0,
E-S-700638-01,S-700638,2026-05-20T12:00Z,booked,Yantian,,,2026-05-20T12:00Z,2026-05-20T12:00Z,0.0,
E-S-700638-02,S-700638,2026-05-21T12:00Z,picked_up,Yantian,,,2026-05-21T12:00Z,2026-05-21T12:00Z,0.0,
E-S-700638-03,S-700638,2026-05-22T12:00Z,port_departure,Yantian,,,2026-05-22T12:00Z,2026-05-22T12:00Z,0.0,
E-S-700638-04,S-700638,2026-05-24T12:00Z,in_transit,mid-route,,,2026-05-24T12:00Z,2026-05-24T12:00Z,0.0,
E-S-700638-05,S-700638,2026-05-29T07:12Z,port_arrival,Callao (Lima),,,2026-05-28T12:00Z,2026-05-29T07:12Z,19.2,
E-S-700638-06,S-700638,2026-05-30T07:12Z,customs_cleared,Callao (Lima),,,2026-05-29T12:00Z,2026-05-30T07:12Z,19.2,
E-S-700639-01,S-700639,2026-05-14T12:00Z,booked,Los Angeles,,,2026-05-14T12:00Z,2026-05-14T12:00Z,0.0,
E-S-700639-02,S-700639,2026-05-15T12:00Z,picked_up,Los Angeles,,,2026-05-15T12:00Z,2026-05-15T12:00Z,0.0,
E-S-700639-03,S-700639,2026-05-16T12:00Z,port_departure,Los Angeles,,,2026-05-16T12:00Z,2026-05-16T12:00Z,0.0,
E-S-700639-04,S-700639,2026-05-17T12:00Z,in_transit,mid-route,,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,
E-S-700639-05,S-700639,2026-05-19T12:00Z,customs_hold,mid-route,,,2026-05-19T12:00Z,2026-05-19T12:00Z,0.0,Exception: customs hold flagged (0.9d variance)
E-S-700639-06,S-700639,2026-05-21T09:36Z,port_arrival,Sydney Kingsford Smith Airport,,,2026-05-20T12:00Z,2026-05-21T09:36Z,21.6,
E-S-700639-07,S-700639,2026-05-22T09:36Z,customs_cleared,Sydney Kingsford Smith Airport,,,2026-05-21T12:00Z,2026-05-22T09:36Z,21.6,
E-S-700639-08,S-700639,2026-05-23T03:36Z,delivered,Sydney Kingsford Smith Airport,,,2026-05-22T12:00Z,2026-05-23T03:36Z,15.6,
E-S-700640-01,S-700640,2026-05-29T12:00Z,booked,Hong Kong,,,2026-05-29T12:00Z,2026-05-29T12:00Z,0.0,
E-S-700640-02,S-700640,2026-05-30T12:00Z,picked_up,Hong Kong,,,2026-05-30T12:00Z,2026-05-30T12:00Z,0.0,
E-S-700640-03,S-700640,2026-05-31T12:00Z,port_departure,Hong Kong,,,2026-05-31T12:00Z,2026-05-31T12:00Z,0.0,
E-S-700640-04,S-700640,2026-06-02T12:00Z,in_transit,mid-route,,,2026-06-02T12:00Z,2026-06-02T12:00Z,0.0,
E-S-700640-05,S-700640,2026-06-08T14:24Z,port_arrival,Oakland,,,2026-06-08T12:00Z,2026-06-08T14:24Z,2.4,
E-S-700640-06,S-700640,2026-06-09T14:24Z,customs_cleared,Oakland,,,2026-06-09T12:00Z,2026-06-09T14:24Z,2.4,
E-S-700641-01,S-700641,2026-05-18T12:00Z,booked,Salalah,,,2026-05-18T12:00Z,2026-05-18T12:00Z,0.0,
E-S-700641-02,S-700641,2026-05-19T12:00Z,picked_up,Salalah,,,2026-05-19T12:00Z,2026-05-19T12:00Z,0.0,
E-S-700641-03,S-700641,2026-05-20T12:00Z,port_departure,Salalah,,,2026-05-20T12:00Z,2026-05-20T12:00Z,0.0,
E-S-700641-04,S-700641,2026-05-23T12:00Z,in_transit,mid-route,,,2026-05-23T12:00Z,2026-05-23T12:00Z,0.0,
E-S-700641-05,S-700641,2026-05-30T12:00Z,port_arrival,Rotterdam,,,2026-05-30T12:00Z,2026-05-30T12:00Z,0.0,
E-S-700641-06,S-700641,2026-05-31T12:00Z,customs_cleared,Rotterdam,,,2026-05-31T12:00Z,2026-05-31T12:00Z,0.0,
E-S-700642-01,S-700642,2026-05-09T12:00Z,booked,Chicago O'Hare Airport,,,2026-05-09T12:00Z,2026-05-09T12:00Z,0.0,
E-S-700642-02,S-700642,2026-05-10T12:00Z,picked_up,Chicago O'Hare Airport,,,2026-05-10T12:00Z,2026-05-10T12:00Z,0.0,
E-S-700642-03,S-700642,2026-05-11T12:00Z,port_departure,Chicago O'Hare Airport,,,2026-05-11T12:00Z,2026-05-11T12:00Z,0.0,
E-S-700642-04,S-700642,2026-05-15T12:00Z,in_transit,mid-route,,,2026-05-15T12:00Z,2026-05-15T12:00Z,0.0,
E-S-700642-05,S-700642,2026-05-13T12:00Z,damage,mid-route,,,2026-05-13T12:00Z,2026-05-13T12:00Z,0.0,Exception: damage flagged (5.9d variance)
E-S-700642-06,S-700642,2026-05-26T09:36Z,port_arrival,Hong Kong,,,2026-05-25T12:00Z,2026-05-26T09:36Z,21.6,
E-S-700642-07,S-700642,2026-05-27T09:36Z,customs_cleared,Hong Kong,,,2026-05-26T12:00Z,2026-05-27T09:36Z,21.6,
E-S-700643-01,S-700643,2026-06-01T12:00Z,booked,Yantian,,,2026-06-01T12:00Z,2026-06-01T12:00Z,0.0,
E-S-700643-02,S-700643,2026-06-02T12:00Z,picked_up,Yantian,,,2026-06-02T12:00Z,2026-06-02T12:00Z,0.0,
E-S-700643-03,S-700643,2026-06-03T12:00Z,port_departure,Yantian,,,2026-06-03T12:00Z,2026-06-03T12:00Z,0.0,
E-S-700643-04,S-700643,2026-06-05T12:00Z,in_transit,mid-route,,,2026-06-05T12:00Z,2026-06-05T12:00Z,0.0,
E-S-700643-05,S-700643,2026-06-12T00:00Z,port_arrival,Callao (Lima),,,2026-06-11T12:00Z,2026-06-12T00:00Z,12.0,
E-S-700643-06,S-700643,2026-06-13T00:00Z,customs_cleared,Callao (Lima),,,2026-06-12T12:00Z,2026-06-13T00:00Z,12.0,
E-S-700644-01,S-700644,2026-06-02T12:00Z,booked,Valencia,,,2026-06-02T12:00Z,2026-06-02T12:00Z,0.0,
E-S-700644-02,S-700644,2026-06-03T12:00Z,picked_up,Valencia,,,2026-06-03T12:00Z,2026-06-03T12:00Z,0.0,
E-S-700644-03,S-700644,2026-06-04T12:00Z,port_departure,Valencia,,,2026-06-04T12:00Z,2026-06-04T12:00Z,0.0,
E-S-700644-04,S-700644,2026-06-05T12:00Z,in_transit,mid-route,,,2026-06-05T12:00Z,2026-06-05T12:00Z,0.0,
E-S-700644-05,S-700644,2026-06-04T12:00Z,damage,mid-route,,,2026-06-04T12:00Z,2026-06-04T12:00Z,0.0,Exception: damage flagged (0.5d variance)
E-S-700644-06,S-700644,2026-06-09T00:00Z,port_arrival,Veracruz,,,2026-06-08T12:00Z,2026-06-09T00:00Z,12.0,
E-S-700644-07,S-700644,2026-06-10T00:00Z,customs_cleared,Veracruz,,,2026-06-09T12:00Z,2026-06-10T00:00Z,12.0,
E-S-700645-01,S-700645,2026-05-17T12:00Z,booked,Singapore,,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,
E-S-700645-02,S-700645,2026-05-18T12:00Z,picked_up,Singapore,,,2026-05-18T12:00Z,2026-05-18T12:00Z,0.0,
E-S-700645-03,S-700645,2026-05-19T12:00Z,port_departure,Singapore,,,2026-05-19T12:00Z,2026-05-19T12:00Z,0.0,
E-S-700645-04,S-700645,2026-05-20T12:00Z,in_transit,mid-route,,,2026-05-20T12:00Z,2026-05-20T12:00Z,0.0,
E-S-700645-05,S-700645,2026-05-23T14:24Z,port_arrival,Rotterdam,,,2026-05-23T12:00Z,2026-05-23T14:24Z,2.4,
E-S-700645-06,S-700645,2026-05-24T14:24Z,customs_cleared,Rotterdam,,,2026-05-24T12:00Z,2026-05-24T14:24Z,2.4,
E-S-700646-01,S-700646,2026-06-01T12:00Z,booked,Hong Kong,,,2026-06-01T12:00Z,2026-06-01T12:00Z,0.0,
E-S-700646-02,S-700646,2026-06-02T12:00Z,picked_up,Hong Kong,,,2026-06-02T12:00Z,2026-06-02T12:00Z,0.0,
E-S-700646-03,S-700646,2026-06-03T12:00Z,port_departure,Hong Kong,,,2026-06-03T12:00Z,2026-06-03T12:00Z,0.0,
E-S-700646-04,S-700646,2026-06-04T12:00Z,in_transit,mid-route,,,2026-06-04T12:00Z,2026-06-04T12:00Z,0.0,
E-S-700646-05,S-700646,2026-06-07T12:00Z,port_arrival,Rotterdam,,,2026-06-07T12:00Z,2026-06-07T12:00Z,0.0,
E-S-700646-06,S-700646,2026-06-08T12:00Z,customs_cleared,Rotterdam,,,2026-06-08T12:00Z,2026-06-08T12:00Z,0.0,
E-S-700647-01,S-700647,2026-06-15T12:00Z,booked,Qingdao,,,2026-06-15T12:00Z,2026-06-15T12:00Z,0.0,
E-S-700647-02,S-700647,2026-06-16T12:00Z,picked_up,Qingdao,,,2026-06-16T12:00Z,2026-06-16T12:00Z,0.0,
E-S-700647-03,S-700647,2026-06-17T12:00Z,port_departure,Qingdao,,,2026-06-17T12:00Z,2026-06-17T12:00Z,0.0,
E-S-700647-04,S-700647,2026-06-18T12:00Z,in_transit,mid-route,,,2026-06-18T12:00Z,2026-06-18T12:00Z,0.0,
E-S-700647-05,S-700647,2026-06-21T16:48Z,port_arrival,Le Havre,,,2026-06-21T12:00Z,2026-06-21T16:48Z,4.8,
E-S-700647-06,S-700647,2026-06-22T16:48Z,customs_cleared,Le Havre,,,2026-06-22T12:00Z,2026-06-22T16:48Z,4.8,
E-S-700648-01,S-700648,2026-05-18T12:00Z,booked,Salalah,,,2026-05-18T12:00Z,2026-05-18T12:00Z,0.0,
E-S-700648-02,S-700648,2026-05-19T12:00Z,picked_up,Salalah,,,2026-05-19T12:00Z,2026-05-19T12:00Z,0.0,
E-S-700648-03,S-700648,2026-05-20T12:00Z,port_departure,Salalah,,,2026-05-20T12:00Z,2026-05-20T12:00Z,0.0,
E-S-700648-04,S-700648,2026-05-21T12:00Z,in_transit,mid-route,,,2026-05-21T12:00Z,2026-05-21T12:00Z,0.0,
E-S-700648-05,S-700648,2026-05-21T12:00Z,damage,mid-route,,,2026-05-21T12:00Z,2026-05-21T12:00Z,0.0,Exception: damage flagged (0.6d variance)
E-S-700648-06,S-700648,2026-05-25T02:24Z,port_arrival,Rotterdam,,,2026-05-24T12:00Z,2026-05-25T02:24Z,14.4,
E-S-700648-07,S-700648,2026-05-26T02:24Z,customs_cleared,Rotterdam,,,2026-05-25T12:00Z,2026-05-26T02:24Z,14.4,
E-S-700649-01,S-700649,2026-05-16T12:00Z,booked,Yantian,,,2026-05-16T12:00Z,2026-05-16T12:00Z,0.0,
E-S-700649-02,S-700649,2026-05-17T12:00Z,picked_up,Yantian,,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,
E-S-700649-03,S-700649,2026-05-18T12:00Z,port_departure,Yantian,,,2026-05-18T12:00Z,2026-05-18T12:00Z,0.0,
E-S-700649-04,S-700649,2026-05-19T12:00Z,in_transit,mid-route,,,2026-05-19T12:00Z,2026-05-19T12:00Z,0.0,
E-S-700649-05,S-700649,2026-05-22T16:48Z,port_arrival,Frankfurt am Main Airport,,,2026-05-22T12:00Z,2026-05-22T16:48Z,4.8,
E-S-700649-06,S-700649,2026-05-23T16:48Z,customs_cleared,Frankfurt am Main Airport,,,2026-05-23T12:00Z,2026-05-23T16:48Z,4.8,
E-S-700649-07,S-700649,2026-05-24T20:48Z,delivered,Frankfurt am Main Airport,,,2026-05-24T12:00Z,2026-05-24T20:48Z,8.8,
E-S-700650-01,S-700650,2026-06-09T12:00Z,booked,Ningbo,,,2026-06-09T12:00Z,2026-06-09T12:00Z,0.0,
E-S-700650-02,S-700650,2026-06-10T12:00Z,picked_up,Ningbo,,,2026-06-10T12:00Z,2026-06-10T12:00Z,0.0,
E-S-700650-03,S-700650,2026-06-11T12:00Z,port_departure,Ningbo,,,2026-06-11T12:00Z,2026-06-11T12:00Z,0.0,
E-S-700650-04,S-700650,2026-06-12T12:00Z,in_transit,mid-route,,,2026-06-12T12:00Z,2026-06-12T12:00Z,0.0,
E-S-700650-05,S-700650,2026-06-15T19:12Z,port_arrival,Rotterdam,,,2026-06-15T12:00Z,2026-06-15T19:12Z,7.2,
E-S-700650-06,S-700650,2026-06-16T19:12Z,customs_cleared,Rotterdam,,,2026-06-16T12:00Z,2026-06-16T19:12Z,7.2,
E-S-700651-01,S-700651,2026-05-17T12:00Z,booked,Shanghai,,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,
E-S-700651-02,S-700651,2026-05-18T12:00Z,picked_up,Shanghai,,,2026-05-18T12:00Z,2026-05-18T12:00Z,0.0,
E-S-700651-03,S-700651,2026-05-19T12:00Z,port_departure,Shanghai,,,2026-05-19T12:00Z,2026-05-19T12:00Z,0.0,
E-S-700651-04,S-700651,2026-05-20T12:00Z,in_transit,mid-route,,,2026-05-20T12:00Z,2026-05-20T12:00Z,0.0,
E-S-700651-05,S-700651,2026-05-23T14:24Z,port_arrival,New York/New Jersey,,,2026-05-23T12:00Z,2026-05-23T14:24Z,2.4,
E-S-700651-06,S-700651,2026-05-24T14:24Z,customs_cleared,New York/New Jersey,,,2026-05-24T12:00Z,2026-05-24T14:24Z,2.4,
E-S-700652-01,S-700652,2026-06-13T12:00Z,booked,Singapore,,,2026-06-13T12:00Z,2026-06-13T12:00Z,0.0,
E-S-700652-02,S-700652,2026-06-14T12:00Z,picked_up,Singapore,,,2026-06-14T12:00Z,2026-06-14T12:00Z,0.0,
E-S-700652-03,S-700652,2026-06-15T12:00Z,port_departure,Singapore,,,2026-06-15T12:00Z,2026-06-15T12:00Z,0.0,
E-S-700652-04,S-700652,2026-06-16T12:00Z,in_transit,mid-route,,,2026-06-16T12:00Z,2026-06-16T12:00Z,0.0,
E-S-700652-05,S-700652,2026-06-17T14:24Z,port_arrival,Rotterdam,,,2026-06-17T12:00Z,2026-06-17T14:24Z,2.4,
E-S-700652-06,S-700652,2026-06-18T14:24Z,customs_cleared,Rotterdam,,,2026-06-18T12:00Z,2026-06-18T14:24Z,2.4,
E-S-700653-01,S-700653,2026-05-24T12:00Z,booked,Hamburg,,,2026-05-24T12:00Z,2026-05-24T12:00Z,0.0,
E-S-700653-02,S-700653,2026-05-25T12:00Z,picked_up,Hamburg,,,2026-05-25T12:00Z,2026-05-25T12:00Z,0.0,
E-S-700653-03,S-700653,2026-05-26T12:00Z,port_departure,Hamburg,,,2026-05-26T12:00Z,2026-05-26T12:00Z,0.0,
E-S-700653-04,S-700653,2026-05-27T12:00Z,in_transit,mid-route,,,2026-05-27T12:00Z,2026-05-27T12:00Z,0.0,
E-S-700653-05,S-700653,2026-05-30T19:12Z,port_arrival,Durban,,,2026-05-30T12:00Z,2026-05-30T19:12Z,7.2,
E-S-700653-06,S-700653,2026-05-31T19:12Z,customs_cleared,Durban,,,2026-05-31T12:00Z,2026-05-31T19:12Z,7.2,
E-S-700654-01,S-700654,2026-05-14T12:00Z,booked,Hamburg,,,2026-05-14T12:00Z,2026-05-14T12:00Z,0.0,
E-S-700654-02,S-700654,2026-05-15T12:00Z,picked_up,Hamburg,,,2026-05-15T12:00Z,2026-05-15T12:00Z,0.0,
E-S-700654-03,S-700654,2026-05-16T12:00Z,port_departure,Hamburg,,,2026-05-16T12:00Z,2026-05-16T12:00Z,0.0,
E-S-700654-04,S-700654,2026-05-19T12:00Z,in_transit,mid-route,,,2026-05-19T12:00Z,2026-05-19T12:00Z,0.0,
E-S-700654-05,S-700654,2026-05-27T02:24Z,port_arrival,Genoa,,,2026-05-26T12:00Z,2026-05-27T02:24Z,14.4,
E-S-700654-06,S-700654,2026-05-28T02:24Z,customs_cleared,Genoa,,,2026-05-27T12:00Z,2026-05-28T02:24Z,14.4,
E-S-700655-01,S-700655,2026-05-14T12:00Z,booked,Hong Kong,,,2026-05-14T12:00Z,2026-05-14T12:00Z,0.0,
E-S-700655-02,S-700655,2026-05-15T12:00Z,picked_up,Hong Kong,,,2026-05-15T12:00Z,2026-05-15T12:00Z,0.0,
E-S-700655-03,S-700655,2026-05-16T12:00Z,port_departure,Hong Kong,,,2026-05-16T12:00Z,2026-05-16T12:00Z,0.0,
E-S-700655-04,S-700655,2026-05-18T12:00Z,in_transit,mid-route,,,2026-05-18T12:00Z,2026-05-18T12:00Z,0.0,
E-S-700655-05,S-700655,2026-05-20T12:00Z,delayed,mid-route,,,2026-05-20T12:00Z,2026-05-20T12:00Z,0.0,Exception: delayed flagged (1.0d variance)
E-S-700655-06,S-700655,2026-05-22T12:00Z,port_arrival,Frankfurt am Main Airport,,,2026-05-22T12:00Z,2026-05-22T12:00Z,0.0,
E-S-700655-07,S-700655,2026-05-23T12:00Z,customs_cleared,Frankfurt am Main Airport,,,2026-05-23T12:00Z,2026-05-23T12:00Z,0.0,
E-S-700655-08,S-700655,2026-05-24T22:00Z,delivered,Frankfurt am Main Airport,,,2026-05-24T12:00Z,2026-05-24T22:00Z,10.0,
E-S-700656-01,S-700656,2026-05-20T12:00Z,booked,Hamburg,,,2026-05-20T12:00Z,2026-05-20T12:00Z,0.0,
E-S-700656-02,S-700656,2026-05-21T12:00Z,picked_up,Hamburg,,,2026-05-21T12:00Z,2026-05-21T12:00Z,0.0,
E-S-700656-03,S-700656,2026-05-22T12:00Z,port_departure,Hamburg,,,2026-05-22T12:00Z,2026-05-22T12:00Z,0.0,
E-S-700656-04,S-700656,2026-05-25T12:00Z,in_transit,mid-route,,,2026-05-25T12:00Z,2026-05-25T12:00Z,0.0,
E-S-700656-05,S-700656,2026-06-01T14:24Z,port_arrival,Santos,,,2026-06-01T12:00Z,2026-06-01T14:24Z,2.4,
E-S-700656-06,S-700656,2026-06-02T14:24Z,customs_cleared,Santos,,,2026-06-02T12:00Z,2026-06-02T14:24Z,2.4,
E-S-700657-01,S-700657,2026-06-13T12:00Z,booked,Ningbo,,,2026-06-13T12:00Z,2026-06-13T12:00Z,0.0,
E-S-700657-02,S-700657,2026-06-14T12:00Z,picked_up,Ningbo,,,2026-06-14T12:00Z,2026-06-14T12:00Z,0.0,
